30;49;59;62;68;70;74;86;129;134;173;179;183;242;269;290;339;355;368;371;382;383;426;436;525;601;634;709;716;740;743;749;758;760;789;801;807;808;851;855;867;869;885;922;932;949;983;1030;1037;1055;1057;1063;1071;1102;1116;1134;1145;1154;1156;1182;1192;1224;1319;1335;
8;13;14;18;19;22;23;24;33;37;43;48;55;57;71;77;82;89;92;94;97;101;102;106;107;108;112;113;115;118;119;123;131;132;135;136;137;150;151;154;159;161;162;164;166;169;170;172;175;176;180;181;184;185;192;195;199;204;214;215;216;220;222;223;232;236;247;249;252;253;255;257;260;263;268;272;274;275;278;286;288;289;292;302;308;309;315;316;326;327;334;337;340;349;350;351;356;360;369;370;372;380;384;393;397;404;408;410;428;438;442;443;449;451;454;456;457;458;459;470;476;481;483;486;487;488;492;498;501;504;508;511;512;513;520;526;532;536;539;544;548;553;558;559;565;566;569;573;574;576;595;597;598;604;606;609;612;620;625;629;632;639;646;651;653;661;666;671;672;673;681;682;683;684;692;693;703;704;706;707;708;712;714;721;725;726;727;735;742;745;750;753;754;756;761;762;771;774;779;791;792;798;820;824;826;827;833;834;835;836;849;850;852;853;854;857;858;861;863;872;876;877;881;891;897;902;904;906;911;913;920;921;924;925;935;941;943;945;947;953;954;955;960;962;964;965;966;976;986;992;994;995;1000;1003;1006;1008;1011;1017;1021;1024;1025;1026;1029;1039;1040;1043;1044;1046;1047;1049;1058;1066;1067;1073;1074;1086;1093;1095;1114;1115;1118;1119;1122;1123;1124;1129;1137;1140;1141;1142;1147;1152;1158;1159;1161;1163;1164;1166;1172;1173;1174;1179;1185;1188;1191;1199;1203;1208;1209;1213;1217;1219;1220;1221;1222;1227;1236;1244;1248;1249;1268;1269;1271;1276;1283;1290;1296;1301;1302;1303;1308;1309;1312;1316;1320;1322;1327;1328;1329;1336;1338;1339;1341;1351;1357;1361;
9;16;35;47;50;56;67;76;85;88;91;109;117;142;143;144;149;174;197;198;207;211;221;235;250;284;293;303;312;314;321;332;342;343;344;364;365;367;375;377;386;387;392;395;402;403;407;411;422;429;435;440;448;473;474;485;491;495;500;502;505;514;529;538;547;555;560;563;575;584;588;591;614;622;624;641;642;649;650;664;665;670;674;675;677;686;687;697;710;722;730;731;734;736;739;744;764;769;770;772;773;781;790;795;802;832;847;862;865;868;870;873;879;887;907;910;923;927;939;950;959;963;981;982;991;1010;1033;1041;1056;1083;1084;1098;1100;1105;1125;1132;1157;1160;1171;1183;1184;1189;1193;1197;1204;1207;1230;1234;1237;1240;1245;1246;1264;1270;1274;1281;1289;1297;1305;1343;1344;1347;1365;1368;
42;46;128;157;160;178;193;201;239;261;283;296;323;336;416;482;490;534;645;719;747;787;793;830;898;933;948;985;998;1075;1076;1078;1107;1139;1150;1151;1178;1181;1211;1267;1317;
1;3;51;52;69;83;104;122;152;177;186;189;190;208;212;228;251;280;298;320;325;389;394;418;427;434;452;461;462;467;528;530;554;568;582;602;603;611;623;631;636;644;680;694;728;741;746;788;797;813;980;1004;1013;1036;1053;1054;1064;1072;1081;1091;1094;1101;1108;1128;1177;1190;1196;1256;1285;1299;1307;1310;1331;1345;1363;1369;
0;2;12;20;25;29;34;53;75;80;87;116;130;147;153;156;165;167;168;182;188;203;206;213;218;243;262;264;277;287;294;299;311;328;330;345;361;396;401;405;409;412;417;420;421;423;425;432;441;447;450;453;466;503;515;524;533;535;540;542;545;552;564;579;580;616;617;621;643;647;669;691;698;701;715;720;738;759;766;776;780;786;809;825;829;831;838;843;844;864;878;884;900;909;929;934;938;944;951;967;969;970;972;978;997;1015;1019;1061;1077;1103;1104;1143;1153;1180;1194;1215;1223;1228;1279;1291;1295;1304;1306;1311;1314;1330;1332;1340;1346;1356;1358;1364;1370;1372;
4;21;36;44;93;96;126;138;146;200;225;230;233;244;265;281;282;324;341;348;379;381;388;406;413;415;419;431;433;444;460;475;484;493;496;519;521;523;571;572;586;599;607;608;615;635;652;654;660;668;676;678;732;768;799;804;805;810;814;823;837;874;882;883;888;889;894;901;912;917;926;928;930;940;946;957;993;999;1014;1016;1018;1042;1050;1068;1080;1097;1112;1121;1138;1170;1175;1198;1226;1235;1241;1242;1243;1255;1257;1261;1266;1278;1288;1313;1323;1324;1342;1348;1349;1355;1366;1371;
17;28;39;90;98;105;111;158;187;202;205;226;238;246;254;285;306;313;358;374;399;414;437;471;472;478;479;506;507;509;541;546;567;581;583;587;592;626;659;699;757;765;782;800;803;806;811;821;839;841;866;931;958;961;990;1045;1079;1082;1089;1099;1110;1117;1127;1136;1155;1186;1187;1202;1206;1231;1252;1258;1259;1298;1334;1337;1352;1354;1359;
7;15;27;32;41;58;61;64;73;78;79;84;95;100;114;120;121;124;125;127;139;140;145;155;163;171;191;196;224;227;237;245;256;258;266;273;279;291;295;297;300;301;307;310;317;318;322;335;346;352;353;354;362;373;378;390;424;430;446;455;464;469;477;480;489;494;499;522;531;537;551;556;561;562;578;585;589;590;593;605;618;619;627;637;638;640;648;655;657;658;662;663;667;685;690;696;700;702;705;711;713;717;718;729;748;751;755;767;777;784;796;812;816;817;818;819;828;859;871;880;890;905;908;936;952;956;968;973;975;977;1002;1005;1007;1022;1023;1035;1059;1060;1062;1065;1069;1070;1088;1092;1111;1126;1133;1135;1146;1148;1162;1165;1167;1168;1169;1195;1201;1214;1216;1225;1229;1232;1239;1247;1250;1262;1272;1273;1280;1287;1292;1293;1294;1300;1321;1325;1326;1333;1350;
5;6;10;11;26;31;38;40;45;54;60;63;65;66;72;81;99;103;110;133;141;148;194;209;210;217;219;229;231;234;240;241;248;259;267;270;271;276;304;305;319;329;331;333;338;347;357;359;363;366;376;385;391;398;400;439;445;463;465;468;497;510;516;517;518;527;543;549;550;557;570;577;594;596;600;610;613;628;630;633;656;679;688;689;695;723;724;733;737;752;763;775;778;783;785;794;815;822;840;842;845;846;848;856;860;875;886;892;893;895;896;899;903;914;915;916;918;919;937;942;971;974;979;984;987;988;989;996;1001;1009;1012;1020;1027;1028;1031;1032;1034;1038;1048;1051;1052;1085;1087;1090;1096;1106;1109;1113;1120;1130;1131;1144;1149;1176;1200;1205;1210;1212;1218;1233;1238;1251;1253;1254;1260;1263;1265;1275;1277;1282;1284;1286;1315;1318;1353;1360;1362;1367;
